Origem,Destino,Distancia
ACRELANDIA,RIACHAO DO JACUIPE,4064.1536262791974
ACRELANDIA,RIACHO DE SANTANA,3564.0467428936886
ACRELANDIA,RIBEIRA DO AMPARO,4202.609082095281
ACRELANDIA,RIBEIRA DO POMBAL,4188.074981577803
ACRELANDIA,RIBEIRAO DO LARGO,3919.1996809274715
ACRELANDIA,RIO DE CONTAS,3726.0045316008777
ACRELANDIA,RIO DO ANTONIO,3703.628280824569
ACRELANDIA,RIO DO PIRES,3649.657167047835
ACRELANDIA,RIO REAL,4276.4267358306015
ACRELANDIA,RODELAS,4168.123803875446
ACRELANDIA,RUY BARBOSA,3903.9227677600156
ACRELANDIA,SALINAS DA MARGARIDA,4161.7669233544675
ACRELANDIA,SALVADOR,4199.174862845366
ACRELANDIA,SANTA BARBARA,4124.940461580984
ACRELANDIA,SANTA BRIGIDA,4253.277941816931
ACRELANDIA,SANTA CRUZ CABRALIA,4183.213213679762
ACRELANDIA,SANTA CRUZ DA VITORIA,4040.0181735319497
ACRELANDIA,SANTA INES,4012.950325295064
ACRELANDIA,SANTA LUZIA,4118.648385470829
ACRELANDIA,SANTA MARIA DA VITORIA,3377.717552161664
ACRELANDIA,SANTA RITA DE CASSIA,3306.745929371745
ACRELANDIA,SANTA TERESINHA,4049.8311865122555
ACRELANDIA,SANTALUZ,4064.2243176713037
ACRELANDIA,SANTANA,3391.4476031460326
ACRELANDIA,SANTANOPOLIS,4141.355090904661
ACRELANDIA,SANTO AMARO,4166.448836043463
ACRELANDIA,SANTO ANTONIO DE JESUS,4089.5812403018203
ACRELANDIA,SANTO ESTEVAO,4086.614899898628
ACRELANDIA,SAO DESIDERIO,3248.9786943536888
ACRELANDIA,SAO DOMINGOS,4039.6462189142912
ACRELANDIA,SAO FELIPE,4114.75037247737
ACRELANDIA,SAO FELIX,4128.843988885219
ACRELANDIA,SAO FELIX DO CORIBE,3377.8928356825295
ACRELANDIA,SAO FRANCISCO DO CONDE,4171.424077683519
ACRELANDIA,SAO GABRIEL,3690.21792256668
ACRELANDIA,SAO GONCALO DOS CAMPOS,4129.082468538954
ACRELANDIA,SAO JOSE DA VITORIA,4111.415995113621
ACRELANDIA,SAO JOSE DO JACUIPE,3992.3646673148105
ACRELANDIA,SAO MIGUEL DAS MATAS,4062.6519638906143
ACRELANDIA,SAO SEBASTIAO DO PASSE,4198.444043533462
ACRELANDIA,SAPEACU,4099.0939919167295
ACRELANDIA,SATIRO DIAS,4178.11891326187
ACRELANDIA,SAUBARA,4160.58232035799
ACRELANDIA,SAUDE,3910.8612440352354
ACRELANDIA,SEABRA,3717.5497972454955
ACRELANDIA,SEBASTIAO LARANJEIRAS,3581.9899361380967
ACRELANDIA,SENHOR DO BONFIM,3943.9590406811994
ACRELANDIA,SENTO SE,3697.446634844725
ACRELANDIA,SERRA DO RAMALHO,3467.874575124884
ACRELANDIA,SERRA DOURADA,3402.9331384668776
ACRELANDIA,SERRA PRETA,4073.1773416215
ACRELANDIA,SERRINHA,4119.474951586845
ACRELANDIA,SERROLANDIA,3927.6278572184037
ACRELANDIA,SIMOES FILHO,4213.6172821593145
ACRELANDIA,SITIO DO MATO,3478.7903162925145
ACRELANDIA,SITIO DO QUINTO,4236.5885332008875
ACRELANDIA,SOBRADINHO,3856.2090761783684
ACRELANDIA,SOUTO SOARES,3735.4083672403567
ACRELANDIA,TABOCAS DO BREJO VELHO,3394.8528000824444
ACRELANDIA,TANHACU,3816.023457346585
ACRELANDIA,TANQUE NOVO,3626.8530139462414
ACRELANDIA,TANQUINHO,4105.947143007903
ACRELANDIA,TAPEROA,4120.659432157505
ACRELANDIA,TAPIRAMUTA,3857.2143525473143
ACRELANDIA,TEIXEIRA DE FREITAS,4118.878391665751
ACRELANDIA,TEODORO SAMPAIO,4178.012596616848
ACRELANDIA,TEOFILANDIA,4120.500315661075
ACRELANDIA,TEOLANDIA,4063.3972246748845
ACRELANDIA,TERRA NOVA,4178.619215907522
ACRELANDIA,TREMEDAL,3810.616889194298
ACRELANDIA,TUCANO,4151.0825505063185
ACRELANDIA,UAUA,4051.5644589825697
ACRELANDIA,UBAIRA,4034.4452485577353
ACRELANDIA,UBAITABA,4098.607722985857
ACRELANDIA,UBATA,4068.0410416715476
ACRELANDIA,UIBAI,3658.136388754699
ACRELANDIA,UMBURANAS,3776.77166258183
ACRELANDIA,UNA,4153.082761683987
ACRELANDIA,URANDI,3628.2329108262566
ACRELANDIA,URUCUCA,4109.214273659925
ACRELANDIA,UTINGA,3814.5925193465305
ACRELANDIA,VALENCA,4121.649697973156
ACRELANDIA,VALENTE,4051.217729510321
ACRELANDIA,VARZEA DA ROCA,3953.1778728417585
ACRELANDIA,VARZEA DO POCO,3924.986491954218
ACRELANDIA,VARZEA NOVA,3833.0870197816967
ACRELANDIA,VARZEDO,4070.702375423007
ACRELANDIA,VERA CRUZ,4185.942302853144
ACRELANDIA,VEREDA,4059.821135312565
ACRELANDIA,VITORIA DA CONQUISTA,3891.4096054825736
ACRELANDIA,WAGNER,3805.7706525197204
ACRELANDIA,WANDERLEY,3405.9663115328817
ACRELANDIA,WENCESLAU GUIMARAES,4067.372955802617
ACRELANDIA,XIQUE-XIQUE,3568.8320463166556
ACRELANDIA,ABAIARA,4147.660265113009
ACRELANDIA,ACARAPE,4279.451053460539
ACRELANDIA,ACARAU,4123.16844996948
ACRELANDIA,ACOPIARA,4114.725915428418
ACRELANDIA,AIUABA,4004.5191866388595
ACRELANDIA,ALCANTARAS,4034.706396601964
ACRELANDIA,ALTANEIRA,4051.1798643570896
ACRELANDIA,ALTO SANTO,4303.1353775443495
ACRELANDIA,AMONTADA,4178.74191078682
ACRELANDIA,ANTONINA DO NORTE,4020.6676878770427
ACRELANDIA,APUIARES,4182.672151343009
ACRELANDIA,AQUIRAZ,4335.54011641081
ACRELANDIA,ARACATI,4404.433722030615
ACRELANDIA,ARACOIABA,4258.4257313470425
ACRELANDIA,ARARENDA,3950.994748108605
ACRELANDIA,ARARIPE,4002.661231872991
ACRELANDIA,ARATUBA,4223.520833435262
ACRELANDIA,ARNEIROZ,4004.5368702983405
ACRELANDIA,ASSARE,4034.728759026559
ACRELANDIA,AURORA,4167.536761717839
ACRELANDIA,BAIXIO,4208.8631653089415
ACRELANDIA,BANABUIU,4213.508517458212
ACRELANDIA,BARBALHA,4110.196898655357
ACRELANDIA,BARREIRA,4286.216333037565
ACRELANDIA,BARRO,4189.496546779318
ACRELANDIA,BARROQUINHA,3972.23840398604
ACRELANDIA,BATURITE,4249.850521967764
ACRELANDIA,BEBERIBE,4363.996552183955
ACRELANDIA,BELA CRUZ,4110.481217408501
ACRELANDIA,BOA VIAGEM,4100.288776174571
ACRELANDIA,BREJO SANTO,4153.960163024949
ACRELANDIA,CAMOCIM,4018.5907807800427
ACRELANDIA,CAMPOS SALES,3956.7663929426044
ACRELANDIA,CANINDE,4186.084581540546
ACRELANDIA,CAPISTRANO,4242.0169621686655
ACRELANDIA,CARIDADE,4207.619021855502
ACRELANDIA,CARIRE,4031.07050047386
ACRELANDIA,CARIRIACU,4118.25600091441
ACRELANDIA,CARIUS,4098.287065606322
ACRELANDIA,CARNAUBAL,3955.1812518703177
ACRELANDIA,CASCAVEL,4351.059142865568
ACRELANDIA,CATARINA,4051.9139563402523
ACRELANDIA,CATUNDA,4046.5817221698017
ACRELANDIA,CAUCAIA,4303.638643765181
ACRELANDIA,CEDRO,4160.096333200074
ACRELANDIA,CHAVAL,3955.56387160543
ACRELANDIA,CHORO,4195.208546568687
ACRELANDIA,CHOROZINHO,4307.463074883215
ACRELANDIA,COREAU,4020.693640427617
ACRELANDIA,CRATEUS,3961.116761603496
ACRELANDIA,CRATO,4096.771157189929
ACRELANDIA,CROATA,3951.104201216925
ACRELANDIA,CRUZ,4114.727222690774
ACRELANDIA,DEPUTADO IRAPUAN PINHEIRO,4147.258824294226
ACRELANDIA,ERERE,4279.620003967418
ACRELANDIA,EUSEBIO,4327.142726742545
ACRELANDIA,FARIAS BRITO,4079.1976571902155
ACRELANDIA,FORQUILHA,4067.4313169146867
ACRELANDIA,FORTALEZA,4320.358394759171
ACRELANDIA,FORTIM,4404.957400049652
ACRELANDIA,FRECHEIRINHA,3988.7447052253738
ACRELANDIA,GENERAL SAMPAIO,4175.898741573613
ACRELANDIA,GRACA,3987.1190355260965
ACRELANDIA,GRANJA,4012.387105040837
ACRELANDIA,GRANJEIRO,4131.893263692132
ACRELANDIA,GROAIRAS,4045.602513220841
ACRELANDIA,GUAIUBA,4295.742586077124
ACRELANDIA,GUARACIABA DO NORTE,3984.2661466534473
ACRELANDIA,GUARAMIRANGA,4244.54663418806
ACRELANDIA,HIDROLANDIA,4021.042342245017
ACRELANDIA,HORIZONTE,4314.462325683267
ACRELANDIA,IBARETAMA,4253.536070973827
ACRELANDIA,IBIAPINA,3972.624236975245
ACRELANDIA,IBICUITINGA,4265.960848930724
ACRELANDIA,ICAPUI,4461.357954723706
ACRELANDIA,ICO,4194.139548015711
ACRELANDIA,IGUATU,4131.951277528264
ACRELANDIA,INDEPENDENCIA,4008.7766453520044
ACRELANDIA,IPAPORANGA,3957.8339867718523
ACRELANDIA,IPAUMIRIM,4207.576889203232
ACRELANDIA,IPU,3983.0039793724336
ACRELANDIA,IPUEIRAS,3975.4762309231787
ACRELANDIA,IRACEMA,4291.062247835198
ACRELANDIA,IRAUCUBA,4138.978521484658
ACRELANDIA,ITAICABA,4393.714718227919
ACRELANDIA,ITAITINGA,4314.522454235297
ACRELANDIA,ITAPAGE,4170.2308530521495
ACRELANDIA,ITAPIPOCA,4145.997834693439
ACRELANDIA,ITAPIUNA,4236.195052083864
ACRELANDIA,ITAREMA,4151.831401059873
ACRELANDIA,ITATIRA,4135.208744159417
ACRELANDIA,JAGUARETAMA,4228.690536087982
ACRELANDIA,JAGUARIBARA,4248.195556026463
ACRELANDIA,JAGUARIBE,4241.926909730086
ACRELANDIA,JAGUARUANA,4394.729418525922
ACRELANDIA,JARDIM,4106.551356698952
ACRELANDIA,JATI,4146.201274559218
ACRELANDIA,JIJOCA DE JERICOACOARA,4070.7095775847833
ACRELANDIA,JUAZEIRO DO NORTE,4110.449906302952
ACRELANDIA,JUCAS,4094.094584709173
ACRELANDIA,LAVRAS DA MANGABEIRA,4170.074576634953
ACRELANDIA,LIMOEIRO DO NORTE,4340.173944480758
ACRELANDIA,MADALENA,4131.96778776505
ACRELANDIA,MARACANAU,4303.0714395128525
ACRELANDIA,MARANGUAPE,4293.633520481763
ACRELANDIA,MARCO,4110.561175777132
ACRELANDIA,MARTINOPOLE,4027.1076315188225
ACRELANDIA,MASSAPE,4065.977290060864
ACRELANDIA,MAURITI,4186.991106030847
ACRELANDIA,MERUOCA,4049.2755614300804
ACRELANDIA,MILAGRES,4163.182485626909
ACRELANDIA,MILHA,4163.881007533649
ACRELANDIA,MIRAIMA,4118.090054250423
ACRELANDIA,MISSAO VELHA,4134.782869394137
ACRELANDIA,MOMBACA,4098.808751410274
ACRELANDIA,MONSENHOR TABOSA,4062.5134212131434
ACRELANDIA,MORADA NOVA,4300.249667121408
ACRELANDIA,MORAUJO,4019.0645643667344
ACRELANDIA,MORRINHOS,4109.481702927564
ACRELANDIA,MUCAMBO,3993.6858899182607
ACRELANDIA,MULUNGU,4234.455660106097
ACRELANDIA,NOVA OLINDA,4058.1987356636046
ACRELANDIA,NOVA RUSSAS,3992.0522485959427
ACRELANDIA,NOVO ORIENTE,3935.811952968201
ACRELANDIA,OCARA,4286.682829053092
ACRELANDIA,OROS,4190.554091465267
ACRELANDIA,PACAJUS,4316.150982930362
ACRELANDIA,PACATUBA,4299.257746088714
ACRELANDIA,PACOTI,4247.345756133758
ACRELANDIA,PACUJA,3998.0154720017076
ACRELANDIA,PALHANO,4372.5342572180325
ACRELANDIA,PALMACIA,4261.376631680547
ACRELANDIA,PARACURU,4260.090820106275
ACRELANDIA,PARAIPABA,4243.379670671586
ACRELANDIA,PARAMBU,3929.2499992450835
ACRELANDIA,PARAMOTI,4206.563858638152
ACRELANDIA,PEDRA BRANCA,4093.5979974179118
ACRELANDIA,PENAFORTE,4134.994718684386
ACRELANDIA,PENTECOSTE,4211.294831030842
ACRELANDIA,PEREIRO,4261.703936508214
ACRELANDIA,PINDORETAMA,4344.5500207208215
ACRELANDIA,PIQUET CARNEIRO,4128.075352535301
ACRELANDIA,PIRES FERREIRA,3995.9892340355173
ACRELANDIA,PORANGA,3938.183971799249
ACRELANDIA,PORTEIRAS,4134.035281213698
ACRELANDIA,POTENGI,4008.0127395427194
ACRELANDIA,POTIRETAMA,4302.32995476612
ACRELANDIA,QUITERIANOPOLIS,3937.4406944281777
ACRELANDIA,QUIXADA,4210.2798046857615
ACRELANDIA,QUIXELO,4147.599228556941
ACRELANDIA,QUIXERAMOBIM,4162.701358562301
ACRELANDIA,QUIXERE,4358.333505433989
ACRELANDIA,REDENCAO,4275.072498649521
ACRELANDIA,RERIUTABA,4008.2507199230827
ACRELANDIA,RUSSAS,4363.603895752422
ACRELANDIA,SABOEIRO,4037.630731466721
ACRELANDIA,SALITRE,3940.7572455695954
ACRELANDIA,SANTA QUITERIA,4064.243636959196
ACRELANDIA,SANTANA DO ACARAU,4087.1104454835668
ACRELANDIA,SANTANA DO CARIRI,4049.0214494694783
ACRELANDIA,SAO BENEDITO,3971.1350667272536
ACRELANDIA,SAO GONCALO DO AMARANTE,4263.238815249442
ACRELANDIA,SAO JOAO DO JAGUARIBE,4310.0511977513925
ACRELANDIA,SAO LUIS DO CURU,4219.995582890972
ACRELANDIA,SENADOR POMPEU,4139.885145598581
ACRELANDIA,SENADOR SA,4055.193694012838
ACRELANDIA,SOBRAL,4058.4635479970025
ACRELANDIA,SOLONOPOLE,4190.20377583113
ACRELANDIA,TABULEIRO DO NORTE,4331.452332063666
ACRELANDIA,TAMBORIL,4022.9144032216104
ACRELANDIA,TARRAFAS,4055.096403800722
ACRELANDIA,TAUA,3993.451823089668
ACRELANDIA,TEJUCUOCA,4159.426743469171
ACRELANDIA,TIANGUA,3963.785461346018
ACRELANDIA,TRAIRI,4232.034330061737
ACRELANDIA,TURURU,4195.701516228519
ACRELANDIA,UBAJARA,3969.417701404349
ACRELANDIA,UMARI,4212.300037238559
ACRELANDIA,UMIRIM,4204.010920687482
ACRELANDIA,URUBURETAMA,4184.058488818247
ACRELANDIA,URUOCA,4043.7536306310462
ACRELANDIA,VARJOTA,4022.489216169785
ACRELANDIA,VARZEA ALEGRE,4122.220883058814
ACRELANDIA,VICOSA DO CEARA,3955.8425201764453
ACRELANDIA,BRASILIA,2912.687050890211
ACRELANDIA,AFONSO CLAUDIO,4032.9463377620964
ACRELANDIA,AGUA DOCE DO NORTE,3985.6782217403556
ACRELANDIA,AGUIA BRANCA,4035.226473369606
ACRELANDIA,ALEGRE,4013.0834673391023
ACRELANDIA,ALFREDO CHAVES,4109.521743112721
ACRELANDIA,ALTO RIO NOVO,4001.439756777254
ACRELANDIA,ANCHIETA,4130.746784452717
ACRELANDIA,APIACA,4029.8316863388804
ACRELANDIA,ARACRUZ,4135.413236014702
ACRELANDIA,ATILIO VIVACQUA,4065.632106547499
ACRELANDIA,BAIXO GUANDU,4021.671460028812
ACRELANDIA,BARRA DE SAO FRANCISCO,4005.189531392828
ACRELANDIA,BOA ESPERANCA,4079.022803395806
ACRELANDIA,BOM JESUS DO NORTE,4013.300528116388
ACRELANDIA,BREJETUBA,4013.6384472657987
ACRELANDIA,CACHOEIRO DE ITAPEMIRIM,4072.5470834768053
ACRELANDIA,CARIACICA,4135.538755754502
ACRELANDIA,CASTELO,4051.0657544459013
ACRELANDIA,COLATINA,4073.8910354226327
ACRELANDIA,CONCEICAO DA BARRA,4157.97120849814
ACRELANDIA,CONCEICAO DO CASTELO,4031.099035667501
ACRELANDIA,DIVINO DE SAO LOURENCO,3986.0455692484084
ACRELANDIA,DOMINGOS MARTINS,4109.607527481051
ACRELANDIA,DORES DO RIO PRETO,3968.101519735696
ACRELANDIA,ECOPORANGA,3998.1382972774063
ACRELANDIA,FUNDAO,4122.894948203392
ACRELANDIA,GUACUI,3995.18713997785
ACRELANDIA,GUARAPARI,4142.346056950204
ACRELANDIA,IBATIBA,3988.7721436932457
ACRELANDIA,IBIRACU,4122.391341679222
ACRELANDIA,IBITIRAMA,3984.554985616361
ACRELANDIA,ICONHA,4109.591492660794
ACRELANDIA,IRUPI,3977.0164158274
ACRELANDIA,ITAGUACU,4056.439239231059
ACRELANDIA,ITAPEMIRIM,4118.178446325819
ACRELANDIA,ITARANA,4056.990625434597
ACRELANDIA,IUNA,3991.6040817493426
ACRELANDIA,JAGUARE,4123.439478512993
ACRELANDIA,JERONIMO MONTEIRO,4032.5574046472993
ACRELANDIA,JOAO NEIVA,4117.446301491665
ACRELANDIA,LARANJA DA TERRA,4033.775046898075
ACRELANDIA,LINHARES,4143.692946155734
ACRELANDIA,MANTENOPOLIS,3978.379178337623
ACRELANDIA,MARATAIZES,4121.042018111169
ACRELANDIA,MARECHAL FLORIANO,4108.0279366654295
ACRELANDIA,MARILANDIA,4080.79693556379
ACRELANDIA,MIMOSO DO SUL,4051.1860238470035
ACRELANDIA,MONTANHA,4053.410326508692
ACRELANDIA,MUCURICI,4031.5594021896136
ACRELANDIA,MUNIZ FREIRE,4013.548153725654
ACRELANDIA,MUQUI,4048.004270864442
ACRELANDIA,NOVA VENECIA,4070.633119300852
ACRELANDIA,PANCAS,4030.504573987411
ACRELANDIA,PEDRO CANARIO,4079.173625538472
ACRELANDIA,PINHEIROS,4096.281472345108
ACRELANDIA,PIUMA,4123.5041264218635
ACRELANDIA,PONTO BELO,4028.53291557271
ACRELANDIA,PRESIDENTE KENNEDY,4094.735042925622
ACRELANDIA,RIO BANANAL,4102.847774364593
ACRELANDIA,RIO NOVO DO SUL,4097.304715066163
ACRELANDIA,SANTA LEOPOLDINA,4113.302655923156
ACRELANDIA,SANTA MARIA DE JETIBA,4082.361123873991
ACRELANDIA,SANTA TERESA,4096.021465724065
ACRELANDIA,SAO DOMINGOS DO NORTE,4058.320654149149
ACRELANDIA,SAO GABRIEL DA PALHA,4065.1082508500776
ACRELANDIA,SAO JOSE DO CALCADO,4011.072217653771
ACRELANDIA,SAO MATEUS,4146.088464058528
ACRELANDIA,SAO ROQUE DO CANAA,4080.1548147235912
ACRELANDIA,SERRA,4145.058067851699
ACRELANDIA,SOORETAMA,4132.567024693212
ACRELANDIA,VARGEM ALTA,4078.413481706627
ACRELANDIA,VENDA NOVA DO IMIGRANTE,4044.730873454138
ACRELANDIA,VIANA,4132.3792969128945
ACRELANDIA,VILA PAVAO,4037.848486346925
ACRELANDIA,VILA VALERIO,4084.7410117855725
ACRELANDIA,VILA VELHA,4156.218303956206
ACRELANDIA,VITORIA,4149.928796118885
ACRELANDIA,ABADIA DE GOIAS,2751.2829599362926
ACRELANDIA,ABADIANIA,2824.1821546861165
ACRELANDIA,ACREUNA,2661.1212223670514
ACRELANDIA,ADELANDIA,2635.136788107112
ACRELANDIA,AGUA FRIA DE GOIAS,2903.8015323323048
ACRELANDIA,AGUA LIMPA,2912.9011171611546
ACRELANDIA,AGUAS LINDAS DE GOIAS,2863.2075744221047
ACRELANDIA,ALEXANIA,2846.3601186854967
ACRELANDIA,ALOANDIA,2797.732798201786
ACRELANDIA,ALTO HORIZONTE,2657.9407518246117
ACRELANDIA,ALTO PARAISO DE GOIAS,2915.749793210813
ACRELANDIA,ALVORADA DO NORTE,3071.3180049896255
ACRELANDIA,AMARALINA,2655.2825872973
ACRELANDIA,AMERICANO DO BRASIL,2651.5008092107114
ACRELANDIA,AMORINOPOLIS,2520.813950377481
ACRELANDIA,ANAPOLIS,2795.4308193772863
ACRELANDIA,ANHANGUERA,3000.3181481653596
ACRELANDIA,ANICUNS,2664.7675571395057
ACRELANDIA,APARECIDA DE GOIANIA,2780.5363084566425
ACRELANDIA,APARECIDA DO RIO DOCE,2618.536020858548
ACRELANDIA,APORE,2569.129141515023
ACRELANDIA,ARACU,2697.2570601706757
ACRELANDIA,ARAGARCAS,2325.59963346744
ACRELANDIA,ARAGOIANIA,2756.8985597146925
ACRELANDIA,ARAGUAPAZ,2508.5953015442738
ACRELANDIA,ARENOPOLIS,2445.1736991610287
ACRELANDIA,ARUANA,2438.7890725443117
ACRELANDIA,AURILANDIA,2608.960872444475
ACRELANDIA,AVELINOPOLIS,2693.2268213003545
ACRELANDIA,BALIZA,2303.702908767883
ACRELANDIA,BARRO ALTO,2744.2783464993217
ACRELANDIA,BELA VISTA DE GOIAS,2827.378146919146
ACRELANDIA,BOM JARDIM DE GOIAS,2354.1295909870732
ACRELANDIA,BOM JESUS DE GOIAS,2793.2013843951495
ACRELANDIA,BONFINOPOLIS,2807.9639209262104
ACRELANDIA,BONOPOLIS,2572.439342937658
ACRELANDIA,BRAZABRANTES,2742.011971399263
ACRELANDIA,BRITANIA,2441.7809454358303
ACRELANDIA,BURITI ALEGRE,2880.234894263329
ACRELANDIA,BURITI DE GOIAS,2586.838679879344
ACRELANDIA,BURITINOPOLIS,3083.8860186588995
ACRELANDIA,CABECEIRAS,3054.3068945680307
ACRELANDIA,CACHOEIRA ALTA,2676.282565156405
ACRELANDIA,CACHOEIRA DE GOIAS,2583.7506114907324
ACRELANDIA,CACHOEIRA DOURADA,2845.6990075789704
ACRELANDIA,CACU,2637.686733984457
ACRELANDIA,CAIAPONIA,2445.414363483818
ACRELANDIA,CALDAS NOVAS,2912.703002901818
ACRELANDIA,CALDAZINHA,2807.4661716684627
ACRELANDIA,CAMPESTRE DE GOIAS,2716.7247549430117
ACRELANDIA,CAMPINACU,2754.5829811118488
ACRELANDIA,CAMPINORTE,2687.3939865024345
ACRELANDIA,CAMPO ALEGRE DE GOIAS,3018.9475144599237
ACRELANDIA,CAMPOS BELOS,2996.911510902676
ACRELANDIA,CAMPOS VERDES,2614.452388023421
ACRELANDIA,CARMO DO RIO VERDE,2648.842889222289
ACRELANDIA,CASTELANDIA,2726.0543441611026
ACRELANDIA,CATALAO,3026.8305060682437
ACRELANDIA,CATURAI,2727.5389747535028
ACRELANDIA,CAVALCANTE,2915.343755133942
ACRELANDIA,CERES,2662.0631550031158
ACRELANDIA,CEZARINA,2717.13180886261
ACRELANDIA,CHAPADAO DO CEU,2450.754256060784
ACRELANDIA,CIDADE OCIDENTAL,2926.0631664062075
ACRELANDIA,COCALZINHO DE GOIAS,2796.4881890799243
ACRELANDIA,COLINAS DO SUL,2836.274059245999
ACRELANDIA,CORREGO DO OURO,2577.5418927805454
ACRELANDIA,CORUMBA DE GOIAS,2797.94687331922
ACRELANDIA,CORUMBAIBA,2943.2823550805615
ACRELANDIA,CRISTALINA,2999.23334659846
ACRELANDIA,CRISTIANOPOLIS,2872.4351812975115
ACRELANDIA,CRIXAS,2580.7028604115144
ACRELANDIA,CROMINIA,2786.1444179686
ACRELANDIA,CUMARI,3004.190740587712
ACRELANDIA,DAMIANOPOLIS,3119.2485673581095
ACRELANDIA,DAMOLANDIA,2734.6824740103116
ACRELANDIA,DAVINOPOLIS,3076.105800058754
ACRELANDIA,DIORAMA,2478.5554992481716
ACRELANDIA,DIVINOPOLIS DE GOIAS,3057.0133878553847
ACRELANDIA,DOVERLANDIA,2365.739278140011
ACRELANDIA,EDEALINA,2756.7063110630193
ACRELANDIA,EDEIA,2715.7901117882216
ACRELANDIA,ESTRELA DO NORTE,2684.9593941563844
ACRELANDIA,FAINA,2561.266931770443
ACRELANDIA,FAZENDA NOVA,2539.3830017974296
ACRELANDIA,FIRMINOPOLIS,2625.098076804318
ACRELANDIA,FLORES DE GOIAS,2990.2687421677088
ACRELANDIA,FORMOSA,2986.7832866433796
ACRELANDIA,FORMOSO,2706.3235085381184
ACRELANDIA,GOIANAPOLIS,2794.928685091535
ACRELANDIA,GOIANDIRA,3006.063198317813
ACRELANDIA,GOIANESIA,2729.3704298884772
ACRELANDIA,GOIANIA,2771.5714235247433
ACRELANDIA,GOIANIRA,2739.5255116750777
ACRELANDIA,GOIAS,2614.1196122741903
ACRELANDIA,GOIATUBA,2831.884895143812
ACRELANDIA,GOUVELANDIA,2779.5906235950442
ACRELANDIA,GUAPO,2741.937967750424
ACRELANDIA,GUARAITA,2615.812088687622
ACRELANDIA,GUARANI DE GOIAS,3058.2422166624133
ACRELANDIA,GUARINOS,2624.3019149112943
ACRELANDIA,HEITORAI,2647.888385856015
ACRELANDIA,HIDROLANDIA,2790.471575662476
ACRELANDIA,HIDROLINA,2657.7119551948535
ACRELANDIA,IACIARA,3040.7317711470846
ACRELANDIA,INACIOLANDIA,2779.363039038474
ACRELANDIA,INDIARA,2698.4227883858352
ACRELANDIA,INHUMAS,2723.125441553106
ACRELANDIA,IPAMERI,2972.869417395521
ACRELANDIA,IPORA,2508.7362072186056
ACRELANDIA,ISRAELANDIA,2529.969319190889
ACRELANDIA,ITABERAI,2663.5723214765585
ACRELANDIA,ITAGUARI,2687.261238690626
ACRELANDIA,ITAGUARU,2675.8810731885933
ACRELANDIA,ITAJA,2623.3460113757396
ACRELANDIA,ITAPACI,2655.0921087239926
ACRELANDIA,ITAPIRAPUA,2544.5383931131423
ACRELANDIA,ITAPURANGA,2624.6310782811684
ACRELANDIA,ITARUMA,2626.191682117632
ACRELANDIA,ITAUCU,2700.8672896623125
ACRELANDIA,ITUMBIARA,2875.0086388852874
ACRELANDIA,IVOLANDIA,2560.3767022899606
ACRELANDIA,JANDAIA,2671.5304278750045
ACRELANDIA,JARAGUA,2717.2911773897813
ACRELANDIA,JATAI,2518.1831218789407
ACRELANDIA,JAUPACI,2515.863452700087
ACRELANDIA,JESUPOLIS,2720.714515596717
ACRELANDIA,JOVIANIA,2785.310568199327
ACRELANDIA,JUSSARA,2512.3528990076493
ACRELANDIA,LEOPOLDO DE BULHOES,2837.905045969511
ACRELANDIA,LUZIANIA,2929.6533344324066
ACRELANDIA,MAIRIPOTABA,2772.0269464345597
ACRELANDIA,MAMBAI,3125.586513070099
ACRELANDIA,MARA ROSA,2675.1157839769426
ACRELANDIA,MARZAGAO,2923.548461468115
ACRELANDIA,MATRINCHA,2508.8274994643175
ACRELANDIA,MAURILANDIA,2701.656401250742
ACRELANDIA,MIMOSO DE GOIAS,2852.6889289004826
ACRELANDIA,MINACU,2798.0996008675784
ACRELANDIA,MINEIROS,2389.34533754196
ACRELANDIA,MOIPORA,2565.154475865095
ACRELANDIA,MONTE ALEGRE DE GOIAS,2982.368869050824
ACRELANDIA,MONTES CLAROS DE GOIAS,2447.4862475693844
ACRELANDIA,MONTIVIDIU,2559.3146010462424
ACRELANDIA,MONTIVIDIU DO NORTE,2733.429270177202
ACRELANDIA,MORRINHOS,2848.4969488402025
ACRELANDIA,MORRO AGUDO DE GOIAS,2598.960876932099
ACRELANDIA,MOSSAMEDES,2613.768173764261
ACRELANDIA,MOZARLANDIA,2502.5804778767483
ACRELANDIA,MUNDO NOVO,2509.415636255231
ACRELANDIA,MUTUNOPOLIS,2652.6183627165497
ACRELANDIA,NAZARIO,2681.7422801202983
ACRELANDIA,NEROPOLIS,2763.715589422632
ACRELANDIA,NIQUELANDIA,2790.5416801091965
ACRELANDIA,NOVA AMERICA,2608.8453445419327
ACRELANDIA,NOVA AURORA,2979.073497535066
ACRELANDIA,NOVA CRIXAS,2514.036732319225
ACRELANDIA,NOVA GLORIA,2658.3495644396094
ACRELANDIA,NOVA IGUACU DE GOIAS,2653.760025612109
ACRELANDIA,NOVA ROMA,2996.1066461337355
ACRELANDIA,NOVA VENEZA,2747.267097213074
ACRELANDIA,NOVO BRASIL,2541.2445745252858
ACRELANDIA,NOVO GAMA,2909.993231567926
ACRELANDIA,NOVO PLANALTO,2606.5537069418783
ACRELANDIA,ORIZONA,2919.6177148412635
